org.jhotdraw.samples.pert.PertProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5
org.jhotdraw.samples.svg.Main	public static void main(java.lang.String[]) 	model	B1	0/5
org.jhotdraw.samples.svg.SVGApplicationModel	private void addAttributesButtonsTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor) 	b	B1	0/5
org.jhotdraw.samples.svg.SVGApplicationModel	public sealed List<javax.swing.JToolBar> createToolBars(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	editor	B1	0/5
org.jhotdraw.samples.svg.SVGProject	private void initComponents() 	scrollPane	B1	0/5
org.jhotdraw.samples.svg.SVGProject	public sealed void init() 	scrollPane	B1	0/5
org.jhotdraw.samples.svg.SVGProject	public sealed void init() 	view	B1	0/5
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	editor	B1	0/5
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	oldValue	B1	0/5
org.jhotdraw.samples.svg.action.CombineAction	public sealed Collection<org.jhotdraw.draw.Figure> ungroupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure) 	path	B3	0/5
org.jhotdraw.samples.svg.action.SplitAction	public sealed Collection<org.jhotdraw.draw.Figure> ungroupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure) 	path	B3	0/5
org.jhotdraw.samples.svg.figures.SVGPath	protected void validatePath() 	path	B2	0/5
org.jhotdraw.util.ResourceBundleUtil	public javax.swing.ImageIcon getImageIcon(java.lang.String, Class#RAW) 	rsrcName	B4	0/5
org.jhotdraw.xml.DefaultDOMFactory	public void addEnum(java.lang.String, Enum#RAW) 	enums	B1	0/5
org.jhotdraw.draw.BezierControlPointHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B1	0/5
org.jhotdraw.draw.BezierControlPointHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B2	0/4
org.jhotdraw.draw.BezierNodeHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B1	0/5
org.jhotdraw.draw.BezierNodeHandle	private void fireAreaInvalidated(org.jhotdraw.geom.BezierPath.Node) 	vr	B2	0/4
org.jhotdraw.samples.net.NetApplicationModel	public sealed List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B2	0/5
org.jhotdraw.samples.net.NetApplicationModel	public sealed List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B3	0/4
org.jhotdraw.samples.pert.PertApplicationModel	public sealed List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B2	0/5
org.jhotdraw.samples.pert.PertApplicationModel	public sealed List<javax.swing.JMenu> createMenus(org.jhotdraw.app.Application, org.jhotdraw.app.Project) 	m2	B3	0/4
org.jhotdraw.app.action.LoadRecentAction	public sealed void doIt(org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5
org.jhotdraw.app.action.LoadRecentAction	public sealed void doIt(org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2
org.jhotdraw.app.action.LoadRecentAction	public sealed void doIt(org.jhotdraw.app.Project) 	project	B2	0/5
org.jhotdraw.app.action.LoadRecentAction	public sealed void doIt(org.jhotdraw.app.Project) 	project	B5	0/2
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	project	B2	0/5
org.jhotdraw.app.action.OpenAction	protected void openFile(javax.swing.JFileChooser, org.jhotdraw.app.Project) 	project	B5	0/2
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	multipleOpenId	B2	0/5
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	multipleOpenId	B3	0/2
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	project	B2	0/5
org.jhotdraw.app.action.OpenRecentAction	protected void openFile(org.jhotdraw.app.Project) 	project	B5	0/2
org.jhotdraw.draw.TriangleFigure	protected sealed void drawFill(java.awt.Graphics2D) 	triangle	B1	0/5
org.jhotdraw.draw.TriangleFigure	protected sealed void drawFill(java.awt.Graphics2D) 	triangle	B2	0/2
org.jhotdraw.draw.TriangleFigure	protected sealed void drawStroke(java.awt.Graphics2D) 	triangle	B1	0/5
org.jhotdraw.draw.TriangleFigure	protected sealed void drawStroke(java.awt.Graphics2D) 	triangle	B2	0/2
org.jhotdraw.draw.TriangleFigure	public boolean contains(java.awt.geom.Point2D.Double) 	triangle	B1	0/5
org.jhotdraw.draw.TriangleFigure	public boolean contains(java.awt.geom.Point2D.Double) 	triangle	B2	0/2
org.jhotdraw.draw.TriangleFigure	public java.awt.geom.Point2D.Double chop(java.awt.geom.Point2D.Double) 	triangle	B1	0/5
org.jhotdraw.draw.TriangleFigure	public java.awt.geom.Point2D.Double chop(java.awt.geom.Point2D.Double) 	triangle	B2	0/2
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B1	0/5
org.jhotdraw.draw.action.GroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B2	0/2
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B1	0/5
org.jhotdraw.draw.action.UngroupAction	public void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B2	0/2
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B1	0/5
org.jhotdraw.samples.draw.DrawProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/2
org.jhotdraw.samples.net.NetProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B1	0/5
org.jhotdraw.samples.net.NetProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/2
org.jhotdraw.samples.pert.PertProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B1	0/5
org.jhotdraw.samples.pert.PertProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/2
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B1	0/5
org.jhotdraw.samples.svg.SVGProject	public void setEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/2
org.jhotdraw.draw.DefaultDrawing	public void draw(java.awt.Graphics2D) 	toDraw	B1	0/5
org.jhotdraw.draw.DefaultDrawing	public void draw(java.awt.Graphics2D) 	toDraw	B2	0/3
org.jhotdraw.draw.DefaultDrawing	public void draw(java.awt.Graphics2D) 	toDraw	B3	0/2
org.jhotdraw.draw.action.GroupAction	public void actionPerformed(java.awt.event.ActionEvent) 	edit	B2	0/5
org.jhotdraw.draw.action.UngroupAction	public void actionPerformed(java.awt.event.ActionEvent) 	edit	B2	0/5
org.jhotdraw.util.ResourceBundleUtil	public javax.swing.ImageIcon getImageIcon(java.lang.String, Class#RAW) 	imageDir	B4	0/5
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	b	B2	0/5
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	b	B3	0/2
net.n3.nanoxml.NonValidator	public void elementStarted(java.lang.String, java.lang.String, int) 	attribs	B1	0/4
net.n3.nanoxml.StdXMLReader	protected sealed void finalize() throws java.lang.Throwable	currentReader	B1	0/4
org.jhotdraw.app.DefaultMDIApplication	public sealed void init() 	parentFrame	B1	0/4
org.jhotdraw.app.DefaultOSXApplication	public void show(org.jhotdraw.app.Project) 	paletteHandler	B11	0/4
org.jhotdraw.app.action.RedoAction	protected void updateEnabledState() 	isEnabled	B1	0/4
org.jhotdraw.app.action.UndoAction	protected void updateEnabledState() 	isEnabled	B1	0/4
org.jhotdraw.draw.AbstractAttributedCompositeFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	width	B1	0/4
org.jhotdraw.draw.AttributedFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	width	B1	0/4
org.jhotdraw.draw.BezierLabelLocator	public java.awt.geom.Point2D.Double getRelativeLabelPoint(org.jhotdraw.draw.BezierFigure, org.jhotdraw.draw.Figure) 	dir	B3	0/4
org.jhotdraw.draw.DefaultDrawingView	public void copy() 	transfer	B9	0/4
org.jhotdraw.draw.RelativeDecoratorLocator	public sealed java.awt.geom.Point2D.Double locate(org.jhotdraw.draw.Figure) 	r	B1	0/4
org.jhotdraw.draw.TextAreaFigure	public void basicSetBounds(java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	bounds	B1	0/4
org.jhotdraw.draw.TextFigure	protected java.awt.font.TextLayout getTextLayout() 	textAttributes	B4	0/4
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addSelectionToolTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, Collection<javax.swing.Action>, Collection<javax.swing.Action>) 	group	B7	0/4
org.jhotdraw.geom.Bezier	private static void fitCubic(java.awt.geom.Point2D.Double[], int, int, java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double, double, java.awt.geom.GeneralPath) 	tHatCenter	B13	0/4
org.jhotdraw.geom.Bezier	private static void fitCubic(java.awt.geom.Point2D.Double[], int, int, java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double, double, org.jhotdraw.geom.BezierPath) 	tHatCenter	B13	0/4
org.jhotdraw.geom.BezierPath	public void curveTo(double, double, double, double, double, double) 	lastPoint	B3	0/4
org.jhotdraw.samples.svg.SVGLiveConnectApplet	private void initComponents() 	drawingPanel	B1	0/4
org.jhotdraw.samples.svg.SVGLiveConnectApplet	private void initComponents() 	loadButton	B1	0/4
org.jhotdraw.samples.svg.figures.SVGPath	protected void writePoints(org.jhotdraw.xml.DOMOutput) 	out	B2	0/4
org.jhotdraw.draw.AbstractCompositeFigure	public void addAll(Collection<org.jhotdraw.draw.Figure>) 	f	B2	0/4
org.jhotdraw.draw.AbstractCompositeFigure	public void addAll(Collection<org.jhotdraw.draw.Figure>) 	f	B3	0/3
org.jhotdraw.app.DefaultSDIApplication	protected javax.swing.JMenuBar createMenuBar(org.jhotdraw.app.Project, List<javax.swing.Action>) 	m2	B9	0/4
org.jhotdraw.app.DefaultSDIApplication	protected javax.swing.JMenuBar createMenuBar(org.jhotdraw.app.Project, List<javax.swing.Action>) 	m2	B10	0/3
org.jhotdraw.draw.LineConnectionFigure	public sealed void remap(Map#RAW) 	newEndFigure	B4	0/4
org.jhotdraw.draw.LineConnectionFigure	public sealed void remap(Map#RAW) 	newEndFigure	B5	0/3
org.jhotdraw.gui.datatransfer.CompositeTransferable	public void add(java.awt.datatransfer.Transferable) 	flavors	B2	0/4
org.jhotdraw.gui.datatransfer.CompositeTransferable	public void add(java.awt.datatransfer.Transferable) 	flavors	B3	0/3
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B18	0/4
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B19	0/3
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B23	0/4
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B24	0/3
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B28	0/4
org.jhotdraw.xml.NanoXMLDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B29	0/3
org.jhotdraw.xml.NanoXMLDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B1	0/4
org.jhotdraw.xml.NanoXMLDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B2	0/3
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B18	0/4
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B19	0/3
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B23	0/4
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B24	0/3
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B28	0/4
org.jhotdraw.xml.NanoXMLLiteDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B29	0/3
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B1	0/4
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B2	0/3
org.jhotdraw.samples.svg.action.CombineAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B4	0/4
org.jhotdraw.samples.svg.action.CombineAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B5	0/3
org.jhotdraw.samples.svg.action.CombineAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B6	0/2
org.jhotdraw.samples.svg.action.SplitAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B4	0/4
org.jhotdraw.samples.svg.action.SplitAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B5	0/3
org.jhotdraw.samples.svg.action.SplitAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	group	B6	0/2
net.n3.nanoxml.StdXMLBuilder	public void endElement(java.lang.String, java.lang.String, java.lang.String) 	elt	B2	0/4
net.n3.nanoxml.StdXMLBuilder	public void endElement(java.lang.String, java.lang.String, java.lang.String) 	elt	B3	0/2
org.jhotdraw.app.action.ToggleToolBarAction	public void setToolBar(javax.swing.JToolBar) 	newValue	B3	0/4
org.jhotdraw.app.action.ToggleToolBarAction	public void setToolBar(javax.swing.JToolBar) 	newValue	B4	0/2
org.jhotdraw.app.action.ToggleToolBarAction	public void setToolBar(javax.swing.JToolBar) 	toolBar	B3	0/4
org.jhotdraw.app.action.ToggleToolBarAction	public void setToolBar(javax.swing.JToolBar) 	toolBar	B4	0/2
org.jhotdraw.draw.SelectionTool	protected void setTracker(org.jhotdraw.draw.Tool) 	newTracker	B3	0/4
org.jhotdraw.draw.SelectionTool	protected void setTracker(org.jhotdraw.draw.Tool) 	newTracker	B4	0/2
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	tabStops	B3	0/4
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	tabStops	B4	0/2
org.jhotdraw.draw.action.PickAttributesAction	public void pickAttributes() 	editor	B2	0/4
org.jhotdraw.draw.action.PickAttributesAction	public void pickAttributes() 	editor	B3	0/3
org.jhotdraw.draw.action.PickAttributesAction	public void pickAttributes() 	editor	B4	0/2
org.jhotdraw.app.action.ExportAction	public void actionPerformed(java.awt.event.ActionEvent) 	fileChooser	B2	0/4
org.jhotdraw.app.action.ExportAction	public void actionPerformed(java.awt.event.ActionEvent) 	labels	B2	0/4
org.jhotdraw.app.action.OSXDropOnDockAction	public void actionPerformed(java.awt.event.ActionEvent) 	p	B2	0/4
org.jhotdraw.draw.AbstractCompositeFigure	public sealed org.jhotdraw.draw.AbstractCompositeFigure clone() 	thatChild	B3	0/4
org.jhotdraw.draw.AbstractCompositeFigure	public void layout() 	p	B2	0/4
org.jhotdraw.draw.LabeledLineConnectionFigure	public sealed org.jhotdraw.draw.LabeledLineConnectionFigure clone() 	thatChild	B3	0/4
org.jhotdraw.xml.JavaxDOMOutput	public void save(java.io.OutputStream) throws java.io.IOException	w	B2	0/4
org.jhotdraw.draw.DelegationSelectionTool	protected void showPopupMenu(org.jhotdraw.draw.Figure, java.awt.Point, java.awt.Component) 	bg	B20	0/4
org.jhotdraw.samples.svg.SVGUtil	public static void readAttributes(org.jhotdraw.draw.Figure, org.jhotdraw.xml.DOMInput) throws java.io.IOException	dashes	B18	0/4
org.jhotdraw.samples.svg.SVGUtil	public static void readAttributes(org.jhotdraw.draw.Figure, org.jhotdraw.xml.DOMInput) throws java.io.IOException	dashes	B19	0/2
nanoxml.XMLElement	protected void scanString(java.lang.StringBuffer) throws java.io.IOException	string	B6	0/3
net.n3.nanoxml.NonValidator	public void elementAttributesProcessed(java.lang.String, java.util.Properties, java.lang.String, int) 	extraAttributes	B2	0/3
net.n3.nanoxml.StdXMLBuilder	public void addPCData(java.io.Reader, java.lang.String, int) 	size	B5	0/3
net.n3.nanoxml.StdXMLBuilder	public void startElement(java.lang.String, java.lang.String, java.lang.String, java.lang.String, int) 	fullName	B1	0/3
net.n3.nanoxml.StdXMLBuilder	public void startElement(java.lang.String, java.lang.String, java.lang.String, java.lang.String, int) 	top	B5	0/3
net.n3.nanoxml.StdXMLParser	protected void processCDATA() throws java.lang.Exception	reader	B3	0/3
net.n3.nanoxml.StdXMLParser	protected void processElement(java.lang.String, java.util.Properties) throws java.lang.Exception	r	B56	0/3
net.n3.nanoxml.StdXMLReader	public boolean atEOF() throws java.io.IOException	ch	B5	0/3
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintStream) 	stream	B1	0/3
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintWriter) 	writer	B1	0/3
org.jhotdraw.app.DefaultApplicationModel	public void putAction(java.lang.String, javax.swing.Action) 	actions	B3	0/3
org.jhotdraw.app.DefaultMDIApplication	public sealed void init() 	scrollPane	B1	0/3
org.jhotdraw.app.DefaultOSXApplication	protected javax.swing.JMenuBar createMenuBar(org.jhotdraw.app.Project) 	cbmi	B13	0/3
org.jhotdraw.app.DefaultSDIApplication	public void hide(org.jhotdraw.app.Project) 	f	B2	0/3
org.jhotdraw.app.action.Actions	public static void configureJCheckBoxMenuItem(javax.swing.JCheckBoxMenuItem, javax.swing.Action) 	a	B1	0/3
org.jhotdraw.app.action.Actions	public static void configureJCheckBoxMenuItem(javax.swing.JCheckBoxMenuItem, javax.swing.Action) 	mi	B1	0/3
org.jhotdraw.draw.AbstractAttributedCompositeFigure	public void setAttributeEnabled(AttributeKey#RAW, boolean) 	forbiddenAttributes	B3	0/3
org.jhotdraw.draw.AbstractCompositeFigure	public void add(int, org.jhotdraw.draw.Figure) 	figure	B1	0/3
org.jhotdraw.draw.AbstractConnector	public void read(org.jhotdraw.xml.DOMInput) throws java.io.IOException	in	B3	0/3
org.jhotdraw.draw.AttributedFigure	public void setAttributeEnabled(AttributeKey#RAW, boolean) 	forbiddenAttributes	B3	0/3
org.jhotdraw.draw.BezierFigure	public void basicSetPoint(int, java.awt.geom.Point2D.Double) 	node	B2	0/3
org.jhotdraw.draw.BezierNodeEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	owner	B1	0/3
org.jhotdraw.draw.BezierNodeEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	owner	B1	0/3
org.jhotdraw.draw.BezierNodeHandle	public sealed void trackDoubleClick(java.awt.Point, int) 	f	B2	0/3
org.jhotdraw.draw.BidirectionalConnectionTool	protected void trackConnectors(java.awt.event.MouseEvent) 	cc	B12	0/3
org.jhotdraw.draw.BoxHandleKit.ResizeHandle	protected void setBounds(java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	f	B1	0/3
org.jhotdraw.draw.ChangeConnectionHandle	public void trackStep(java.awt.Point, java.awt.Point, int) 	p	B9	0/3
org.jhotdraw.draw.ConnectionHandle	public void trackStep(java.awt.Point, java.awt.Point, int) 	p	B6	0/3
org.jhotdraw.draw.ConnectionTool	protected void trackConnectors(java.awt.event.MouseEvent) 	cc	B12	0/3
org.jhotdraw.draw.CreationTool	public sealed void mousePressed(java.awt.event.MouseEvent) 	createdFigure	B1	0/3
org.jhotdraw.draw.DefaultDrawing	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figures	B1	0/3
org.jhotdraw.draw.DefaultDrawing	public void basicRemove(org.jhotdraw.draw.Figure) 	figures	B1	0/3
org.jhotdraw.draw.DefaultDrawingView	public void handleRequestSecondaryHandles(org.jhotdraw.draw.HandleEvent) 	secondaryHandles	B1	0/3
org.jhotdraw.draw.DefaultDrawingView	public void setDrawing(org.jhotdraw.draw.Drawing) 	d	B3	0/3
org.jhotdraw.draw.DefaultDrawingView	public void toggleSelection(org.jhotdraw.draw.Figure) 	selectedFigures	B1	0/3
org.jhotdraw.draw.DelegationSelectionTool	protected void showPopupMenu(org.jhotdraw.draw.Figure, java.awt.Point, java.awt.Component) 	drawingActions	B7	0/3
org.jhotdraw.draw.GraphicalCompositeFigure	public void setAttributeEnabled(AttributeKey#RAW, boolean) 	forbiddenAttributes	B3	0/3
org.jhotdraw.draw.LabeledLineConnectionFigure	public void basicAdd(int, org.jhotdraw.draw.Figure) 	children	B1	0/3
org.jhotdraw.draw.LineConnectionFigure	protected void readLiner(org.jhotdraw.xml.DOMInput) throws java.io.IOException	in	B2	0/3
org.jhotdraw.draw.LineConnectionFigure	protected void writeLiner(org.jhotdraw.xml.DOMOutput) throws java.io.IOException	out	B2	0/3
org.jhotdraw.draw.LocatorConnector	public sealed void read(org.jhotdraw.xml.DOMInput) throws java.io.IOException	in	B1	0/3
org.jhotdraw.draw.LocatorConnector	public sealed void write(org.jhotdraw.xml.DOMOutput) throws java.io.IOException	out	B1	0/3
org.jhotdraw.draw.MoveHandle	public void trackStep(java.awt.Point, java.awt.Point, int) 	f	B1	0/3
org.jhotdraw.draw.QuadTreeDrawing	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figures	B1	0/3
org.jhotdraw.draw.QuadTreeDrawing	public void basicAdd(int, org.jhotdraw.draw.Figure) 	quadTree	B1	0/3
org.jhotdraw.draw.QuadTreeDrawing	public void basicRemove(org.jhotdraw.draw.Figure) 	figures	B1	0/3
org.jhotdraw.draw.QuadTreeDrawing	public void basicRemove(org.jhotdraw.draw.Figure) 	quadTree	B1	0/3
org.jhotdraw.draw.RectangleFigure	protected sealed void drawFill(java.awt.Graphics2D) 	r	B1	0/3
org.jhotdraw.draw.RectangleFigure	protected sealed void drawStroke(java.awt.Graphics2D) 	r	B1	0/3
org.jhotdraw.draw.SetBoundsEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	owner	B1	0/3
org.jhotdraw.draw.SetBoundsEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	owner	B1	0/3
org.jhotdraw.draw.TextAreaTool	public sealed void mousePressed(java.awt.event.MouseEvent) 	textHolder	B2	0/3
org.jhotdraw.draw.TextFigure	protected java.awt.font.TextLayout getTextLayout() 	text	B2	0/3
org.jhotdraw.draw.action.AlignAction.East	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.AlignAction.Horizontal	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.AlignAction.North	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.AlignAction.South	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.AlignAction.Vertical	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.AlignAction.West	protected sealed void alignFigures(Collection#RAW, java.awt.geom.Rectangle2D.Double) 	f	B3	0/3
org.jhotdraw.draw.action.ColorChooserAction	public void actionPerformed(java.awt.event.ActionEvent) 	initialColor	B3	0/3
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addSelectionToolTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, Collection<javax.swing.Action>, Collection<javax.swing.Action>) 	defaultToolButton	B7	0/3
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addSelectionToolTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, Collection<javax.swing.Action>, Collection<javax.swing.Action>) 	labels	B7	0/3
org.jhotdraw.geom.Bezier	private static double computeMaxError(java.awt.geom.Point2D.Double[], int, int, java.awt.geom.Point2D.Double[], double[], int[]) 	dist	B3	0/3
org.jhotdraw.geom.Bezier	private static double newtonRaphsonRootFind(java.awt.geom.Point2D.Double[], java.awt.geom.Point2D.Double, double) 	Q2_u	B4	0/3
org.jhotdraw.geom.Bezier	private static java.awt.geom.Point2D.Double[] generateBezier(java.awt.geom.Point2D.Double[], int, int, double[], java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	det_C0_C1	B10	0/3
org.jhotdraw.geom.Bezier	private static java.awt.geom.Point2D.Double[] generateBezier(java.awt.geom.Point2D.Double[], int, int, double[], java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	v1	B6	0/3
org.jhotdraw.geom.Bezier	private static java.awt.geom.Point2D.Double[] generateBezier(java.awt.geom.Point2D.Double[], int, int, double[], java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	v2	B6	0/3
org.jhotdraw.samples.draw.DrawLiveConnectApplet	private void load(java.awt.event.ActionEvent) 	methodName	B1	0/3
org.jhotdraw.samples.draw.DrawLiveConnectApplet	private void save(java.awt.event.ActionEvent) 	methodName	B1	0/3
org.jhotdraw.samples.draw.DrawProject	public void setDrawingEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/3
org.jhotdraw.samples.draw.DrawingPanel	private void initComponents() 	scrollPane	B1	0/3
org.jhotdraw.samples.net.NetPanel	private void initComponents() 	scrollPane	B1	0/3
org.jhotdraw.samples.net.NetProject	public void setDrawingEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/3
org.jhotdraw.samples.pert.PertPanel	private void initComponents() 	scrollPane	B1	0/3
org.jhotdraw.samples.pert.PertProject	public void setDrawingEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/3
org.jhotdraw.samples.svg.PathTool	protected sealed void finishCreation(org.jhotdraw.draw.BezierFigure) 	createdPath	B1	0/3
org.jhotdraw.samples.svg.SVGLiveConnectApplet	private void load(java.awt.event.ActionEvent) 	methodName	B1	0/3
org.jhotdraw.samples.svg.SVGLiveConnectApplet	private void save(java.awt.event.ActionEvent) 	methodName	B1	0/3
org.jhotdraw.samples.svg.SVGPanel	private void initComponents() 	scrollPane	B1	0/3
